name,n,m,converged,iters,relres,wpe,setup_s,solve_s,status
Cylshell__s3rmt3m3.mtx,5357,100883,1,12,3.831534760557529e-9,134.92949258051405,0.004269416,0.005464625,ok
DIMACS10__144.mtx,144649,1074393,1,14,3.4288139977862532e-9,190.042520753579,0.256807292,0.160656958,ok
DIMACS10__333SP.mtx,3712815,11108633,0,0,0,0,0,0,skip(size)
DIMACS10__598a.mtx,110971,741934,1,14,4.396553180479308e-9,199.24408100990115,0.228155125,0.123203041,ok
DIMACS10__AS365.mtx,3799275,11368076,0,0,0,0,0,0,skip(size)
DIMACS10__G_n_pin_pout.mtx,99995,501198,1,8,1.386518825663418e-9,275.67971141145813,0.292130667,0.088981458,ok
DIMACS10__M6.mtx,3501776,10501936,0,0,0,0,0,0,skip(size)
DIMACS10__NACA0015.mtx,1039183,3114818,1,15,3.547373035663468e-9,303.0187494100779,1.111318417,1.247331875,ok
DIMACS10__NLR.mtx,4163763,12487976,0,0,0,0,0,0,skip(size)
DIMACS10__adaptive.mtx,6815744,13624320,0,0,0,0,0,0,skip(size)
DIMACS10__ak2010.mtx,42381,102091,1,15,3.2752259196310577e-9,343.19778432966666,0.037034541,0.044790333,ok
DIMACS10__al2010.mtx,252266,615241,1,14,3.501297404799103e-9,335.84298835740793,0.183004833,0.2809275,ok
DIMACS10__ar2010.mtx,186211,452155,1,14,4.099295929425564e-9,337.33168050779045,0.18899525,0.208515375,ok
DIMACS10__auto.mtx,448695,3314611,1,14,3.1575365931559283e-9,192.70415683771037,0.926842375,0.550586833,ok
DIMACS10__az2010.mtx,241666,598047,1,16,5.611321183144284e-9,367.18419789748964,0.213182666,0.299921667,ok
DIMACS10__belgium_osm.mtx,1441295,1549970,1,21,5.910419318991236e-9,786.4060007613051,1.052226584,2.102772625,ok
DIMACS10__ca2010.mtx,709827,1744039,1,16,4.928877009898754e-9,382.13981224043727,0.578328917,0.94335525,ok
DIMACS10__caidaRouterLevel.mtx,190914,607610,1,18,8.970666849751593e-9,483.15624825134546,0.308266167,0.304071041,ok
DIMACS10__chesapeake.mtx,39,170,0,0,0,0,0,0,skip(size)
DIMACS10__citationCiteseer.mtx,268495,1156647,1,16,8.305989354789908e-9,490.19065626764257,0.659891,0.477349125,ok
DIMACS10__co2010.mtx,201062,487287,1,14,4.790986459018622e-9,335.30552631200914,0.177704708,0.222063333,ok
DIMACS10__coAuthorsCiteseer.mtx,227320,814134,0,92,5.933104015239405e-6,2125.0669496667624,0.417817625,1.686646125,ok
DIMACS10__coAuthorsDBLP.mtx,299067,977676,1,17,9.344185612826245e-9,519.79724469047,0.433254459,0.461934,ok
DIMACS10__coPapersCiteseer.mtx,434102,16036720,0,0,0,0,0,0,skip(size)
DIMACS10__coPapersDBLP.mtx,540486,15245729,0,0,0,0,0,0,skip(size)
DIMACS10__cs4.mtx,22499,43858,1,14,7.73608717330974e-9,418.6213233617584,0.018760708,0.015627666,ok
DIMACS10__ct2010.mtx,67578,168176,1,14,6.425327952930139e-9,331.5438350299686,0.045237417,0.072205375,ok
DIMACS10__cti.mtx,16840,48232,1,15,5.849238647485232e-9,319.722176148615,0.018707542,0.058101583,ok
DIMACS10__data.mtx,2851,15093,1,13,4.128921851009989e-9,185.0396210163652,0.002531708,0.001673583,ok
DIMACS10__de2010.mtx,24115,58028,1,14,3.792261045683682e-9,325.30457710071,0.016140125,0.021914667,ok
DIMACS10__delaunay_n10.mtx,1024,3056,1,14,6.144128771557012e-9,258.0287958115183,0.000780375,0.000528708,ok
DIMACS10__delaunay_n11.mtx,2048,6127,1,15,3.2860787698500276e-9,280.634894728252,0.001834791,0.001157959,ok
DIMACS10__delaunay_n12.mtx,4096,12264,1,15,5.207850081638851e-9,295.64579256360076,0.002915375,0.002631,ok
DIMACS10__delaunay_n13.mtx,8192,24547,1,15,4.763009690953406e-9,295.23729987371166,0.005899833,0.005839792,ok
DIMACS10__delaunay_n14.mtx,16384,49122,1,15,4.151529683997894e-9,302.3378526932942,0.011369916,0.014047834,ok
DIMACS10__delaunay_n15.mtx,32768,98274,1,16,9.596764902472429e-9,322.45550196389684,0.023505958,0.034145417,ok
DIMACS10__delaunay_n16.mtx,65536,196575,1,16,9.998069503628979e-9,324.34529314511,0.080670875,0.073585708,ok
DIMACS10__delaunay_n17.mtx,131072,393176,1,17,4.7138741090953766e-9,344.52602905569006,0.129786667,0.162251667,ok
DIMACS10__delaunay_n18.mtx,262144,786396,1,15,6.8865311052375605e-9,306.0530953870569,0.235959417,0.292621834,ok
DIMACS10__delaunay_n19.mtx,524288,1572823,1,16,8.838578113827259e-9,327.0949115062534,0.50016125,0.635135625,ok
DIMACS10__delaunay_n20.mtx,1048576,3145686,1,16,6.225258743767043e-9,327.5345752881883,0.937221125,1.336854334,ok
DIMACS10__fe_4elt2.mtx,11143,32818,1,15,4.434756978379618e-9,283.23709549637397,0.00702675,0.006984125,ok
DIMACS10__fe_body.mtx,30581,113424,1,14,3.486402017366355e-9,277.11579559881505,0.0272465,0.031159166,ok
DIMACS10__fe_ocean.mtx,143437,409593,1,15,7.694836922426992e-9,316.3589587712681,0.251541125,0.103625625,ok
DIMACS10__fe_sphere.mtx,16386,49152,1,14,3.489302372304833e-9,302.3922526041667,0.0086545,0.009167041,ok
DIMACS10__fe_tooth.mtx,78136,452591,1,13,6.391420256818287e-9,201.53227085823625,0.13038225,0.073630125,ok
DIMACS10__fl2010.mtx,484466,1173129,1,15,5.593872342474623e-9,348.3327153279818,0.450146708,0.580152667,ok
DIMACS10__ga2010.mtx,291086,709028,1,14,4.3825454479277415e-9,335.8722871311147,0.231933917,0.358320083,ok
DIMACS10__germany_osm.mtx,11548845,12369181,0,0,0,0,0,0,skip(size)
DIMACS10__great-britain_osm.mtx,7733822,8156517,0,0,0,0,0,0,skip(size)
DIMACS10__hi2010.mtx,8888,22092,1,13,8.302894072884165e-9,293.90874524714826,0.006199458,0.0061625,ok
DIMACS10__ia2010.mtx,216007,510585,1,14,5.851482241025479e-9,351.0752842327918,0.146300666,0.268352209,ok
DIMACS10__id2010.mtx,149842,364132,1,14,4.550832846934524e-9,330.7333714147617,0.148966209,0.165063166,ok
DIMACS10__il2010.mtx,451554,1082232,1,15,3.864356936906503e-9,375.25536114252765,0.4486335,0.565731291,ok
DIMACS10__in2010.mtx,267071,640858,1,15,5.969892411899773e-9,369.0229426799697,0.230204166,0.329017,ok
DIMACS10__italy_osm.mtx,6686493,7013978,0,0,0,0,0,0,skip(size)
DIMACS10__kron_g500-logn16.mtx,55319,2456070,1,7,5.6610381470531235e-9,115.7190059729568,1.05916575,0.151692834,ok
DIMACS10__kron_g500-logn17.mtx,107901,5113981,0,0,0,0,0,0,skip(size)
DIMACS10__ks2010.mtx,238600,560899,1,14,7.939169056612546e-9,350.5102059372543,0.235187459,0.279974792,ok
DIMACS10__ky2010.mtx,161665,393883,1,14,3.7321211782676894e-9,335.5348415646271,0.11270275,0.184752209,ok
DIMACS10__la2010.mtx,204447,490317,1,14,6.473725216189642e-9,341.4893915568907,0.205002917,0.233929166,ok
DIMACS10__luxembourg_osm.mtx,114599,119666,1,20,9.223509701041696e-9,753.7374024367824,0.063234542,0.15447225,ok
DIMACS10__m14b.mtx,214765,1679018,1,14,3.891640055427345e-9,187.98400612739113,0.467608625,0.245008375,ok
DIMACS10__ma2010.mtx,157508,388305,1,14,6.116640647396976e-9,327.0417017550637,0.146084209,0.185220208,ok
DIMACS10__md2010.mtx,145247,350189,1,15,4.890198979170392e-9,355.73874393541774,0.140562458,0.170973959,ok
DIMACS10__me2010.mtx,69518,167738,1,14,3.4337209970184344e-9,333.53482216313535,0.083588333,0.072677834,ok
DIMACS10__mi2010.mtx,329885,789045,1,16,4.40859548974734e-9,395.53088100171726,0.304769084,0.431086417,ok
DIMACS10__mn2010.mtx,259777,613551,1,14,7.122850248279222e-9,349.00787383607883,0.263118208,0.3043365,ok
DIMACS10__mo2010.mtx,343565,828284,1,14,9.105193031833773e-9,341.1618454539747,0.306703291,0.393400667,ok
DIMACS10__ms2010.mtx,171778,419990,1,16,5.55543700920651e-9,386.55998476154195,0.115848917,0.219543458,ok
DIMACS10__mt2010.mtx,132288,319334,1,14,3.4515212823012913e-9,333.4042475902973,0.125104959,0.143743625,ok
DIMACS10__nc2010.mtx,288987,708310,1,14,5.030986355371726e-9,335.50556959523374,0.239673292,0.338986417,ok
DIMACS10__nd2010.mtx,133769,312973,1,15,5.666617330248775e-9,378.3704504861442,0.127576416,0.161117792,ok
DIMACS10__ne2010.mtx,193352,456927,1,14,8.66247828728569e-9,350.4532496438162,0.17545,0.227967167,ok
DIMACS10__netherlands_osm.mtx,2216688,2441238,1,21,8.456709072486945e-9,746.4270669226024,1.513382625,3.112063333,ok
DIMACS10__nh2010.mtx,48837,117275,1,14,5.127902776911649e-9,328.3062374760179,0.029872333,0.05967525,ok
DIMACS10__nj2010.mtx,169588,414956,1,14,9.209089668700899e-9,334.7508651519679,0.160016042,0.187512416,ok
DIMACS10__nm2010.mtx,168609,415485,1,16,6.1712993571258026e-9,374.33961755538706,0.152271125,0.208485916,ok
DIMACS10__nv2010.mtx,84538,208499,1,14,4.06650106375519e-9,319.90079568726946,0.096899291,0.089275917,ok
DIMACS10__ny2010.mtx,350167,854772,1,15,3.840060004158434e-9,366.58012312055143,0.35746475,0.449603583,ok
DIMACS10__oh2010.mtx,365344,884120,1,15,5.341265402043314e-9,368.05305840836087,0.293946292,0.459495208,ok
DIMACS10__ok2010.mtx,269118,637074,1,15,3.591757365224803e-9,367.6918693903691,0.25649425,0.326417042,ok
DIMACS10__or2010.mtx,196621,489756,1,14,4.3619747546595504e-9,324.9887740017478,0.177379416,0.213464833,ok
DIMACS10__pa2010.mtx,421545,1029231,1,15,6.172233843455266e-9,366.21619927887906,0.4164905,0.553714334,ok
DIMACS10__preferentialAttachment.mtx,100000,499985,1,7,1.858199872188118e-9,240.1191035731072,0.213821959,0.075809666,ok
DIMACS10__rgg_n_2_15_s0.mtx,32759,160235,1,13,8.873063716021125e-9,205.19928230411583,0.02765875,0.032598959,ok
DIMACS10__rgg_n_2_16_s0.mtx,65532,342127,1,14,3.3996648439341474e-9,220.25561268184038,0.0830995,0.083049542,ok
DIMACS10__rgg_n_2_17_s0.mtx,131067,728750,1,13,6.892360743330106e-9,202.66137495711834,0.172904417,0.150138458,ok
DIMACS10__rgg_n_2_18_s0.mtx,262141,1547283,1,13,8.064944875498954e-9,203.11522132667392,0.281287041,0.3289375,ok
DIMACS10__rgg_n_2_19_s0.mtx,524280,3269760,1,13,3.3569572613926208e-9,202.4745308524173,0.515897417,0.654706041,ok
DIMACS10__ri2010.mtx,25081,62650,1,14,4.054097060232648e-9,321.24581005586595,0.016947042,0.023745666,ok
DIMACS10__sc2010.mtx,181908,446580,1,15,5.566414116850485e-9,357.43812978637646,0.202673375,0.219061333,ok
DIMACS10__sd2010.mtx,88360,205361,1,14,3.4644403339163603e-9,348.76205316491445,0.097200416,0.09798375,ok
DIMACS10__smallworld.mtx,100000,499998,1,15,4.227772787884879e-9,443.46459385837545,0.211946291,0.154865792,ok
DIMACS10__t60k.mtx,60005,89440,1,16,7.37136683158067e-9,535.6663685152057,0.032870709,0.044807375,ok
DIMACS10__tn2010.mtx,240116,596983,1,14,6.578153270419699e-9,329.8453121780687,0.240509,0.294009208,ok
DIMACS10__tx2010.mtx,914231,2228136,1,15,5.2413517386104575e-9,357.22722266504377,0.770687417,1.1491,ok
DIMACS10__uk.mtx,4824,6837,1,17,4.9378473834442616e-9,518.2053532250987,0.0031255,0.003144625,ok
DIMACS10__ut2010.mtx,115406,286033,1,14,3.693948552301421e-9,320.1982708288904,0.127023917,0.125129416,ok
DIMACS10__va2010.mtx,285762,701064,1,14,6.508524077813563e-9,330.3004632957904,0.269829167,0.317675458,ok
DIMACS10__venturiLevel3.mtx,4026819,8054237,0,0,0,0,0,0,skip(size)
DIMACS10__vsp_barth5_1Ksep_50in_5Kout.mtx,32212,101805,1,14,5.122480138272769e-9,373.1408084082314,0.034564625,0.029996959,ok
DIMACS10__vsp_bcsstk30_500sep_10in_1Kout.mtx,58337,2016578,1,11,9.621696162471882e-9,114.364793724815,0.212522666,0.136317125,ok
DIMACS10__vsp_befref_fxm_2_4_air02.mtx,14109,98224,1,22,3.4740706290770702e-9,475.4595007330184,0.028942709,0.026071583,ok
DIMACS10__vsp_bump2_e18_aa01_model1_crew1.mtx,56438,300801,1,11,1.9966005789017312e-9,325.5172954877145,0.242292208,0.063423417,ok
DIMACS10__vsp_c-30_data_data.mtx,11023,62184,1,12,3.0394153976968914e-9,182.0445773832497,0.042563958,0.007473541,ok
DIMACS10__vsp_c-60_data_cti_cs4.mtx,85824,241077,1,26,6.281165091459359e-9,659.507675970748,0.141062375,0.136286,ok
DIMACS10__vsp_data_and_seymourl.mtx,9167,55866,1,9,7.833899709939368e-9,171.5611105144453,0.072069917,0.005886125,ok
DIMACS10__vsp_finan512_scagr7-2c_rlfddd.mtx,139752,552020,1,23,9.844752926264452e-9,516.345125176624,0.315370083,0.219879959,ok
DIMACS10__vsp_mod2_pgp2_slptsk.mtx,101362,389367,1,51,5.906357425441545e-9,1661.430568075877,0.248882083,0.520378541,ok
DIMACS10__vsp_model1_crew1_cr42_south31.mtx,45101,189976,1,23,5.851451690100653e-9,487.8319419295069,0.107244291,0.085513583,ok
DIMACS10__vsp_msc10848_300sep_100in_1Kout.mtx,21996,1221028,1,12,7.1025606381450134e-9,122.73676279331842,0.737302709,0.096419792,ok
DIMACS10__vsp_p0291_seymourl_iiasa.mtx,10498,53868,1,10,9.400390278342031e-9,209.13789262642013,0.052167041,0.007010209,ok
DIMACS10__vsp_sctap1-2b_and_seymourl.mtx,40174,140831,1,10,4.015930953661236e-9,331.1137462632517,0.075549375,0.032324792,ok
DIMACS10__vsp_south31_slptsk.mtx,39668,189914,1,10,1.844914457972797e-9,164.41220763082237,0.065477083,0.022601791,ok
DIMACS10__vsp_vibrobox_scagr7-2c_rlfddd.mtx,77328,435586,1,15,3.1787796413663664e-9,295.26493046149324,0.2140465,0.091957167,ok
DIMACS10__vt2010.mtx,32580,77799,1,14,5.440748381906537e-9,335.15063175619224,0.025201541,0.032093083,ok
DIMACS10__wa2010.mtx,195574,473716,1,14,5.091428486860941e-9,340.393788683515,0.214372292,0.219202833,ok
DIMACS10__wi2010.mtx,253096,604702,1,15,3.963816713576452e-9,374.4704499075578,56.807739208,0.375683083,ok
DIMACS10__wing.mtx,62032,121544,1,15,3.181124935876959e-9,458.4695254393471,0.062874959,0.063971625,ok
DIMACS10__wing_nodal.mtx,10937,75488,1,13,7.714434392576836e-9,178.73777289105553,0.018482917,0.010648292,ok
DIMACS10__wv2010.mtx,135218,331461,1,14,7.499509334658843e-9,326.9484735760768,0.138777542,0.147966083,ok
DIMACS10__wy2010.mtx,86204,213793,1,14,3.4143432533903828e-9,323.23666350161136,0.0620625,0.099003208,ok
DNVS__crplat2.mtx,18010,471468,1,11,2.494353772998585e-9,129.5748894940908,0.054049417,0.023493333,ok
DNVS__fcondp2.mtx,201822,5546247,0,0,0,0,0,0,skip(size)
DNVS__fullb.mtx,199187,5754445,0,0,0,0,0,0,skip(size)
DNVS__m_t1.mtx,97578,4827996,1,12,2.626637922798604e-9,122.55303442670623,0.37441925,0.208093,ok
DNVS__ship_001.mtx,34920,1930788,1,12,6.24920477822989e-9,122.40051212251164,0.280149291,0.084133167,ok
DNVS__ship_003.mtx,121728,1827654,1,11,5.80365982273452e-9,131.86744536985665,0.266069625,0.129932667,ok
DNVS__shipsec1.mtx,140484,1711104,1,12,5.998928967578278e-9,143.4036271319569,0.244464625,0.139015709,ok
DNVS__shipsec5.mtx,179329,2206663,1,11,9.196905249912938e-9,135.16723260416293,0.34640725,0.173266709,ok
DNVS__shipsec8.mtx,114094,1589273,1,11,9.006143868193055e-9,128.9791948897389,0.231838667,0.109956375,ok
DNVS__trdheim.mtx,22098,956613,1,12,4.97466336423386e-9,122.7035133329779,0.092676542,0.041286583,ok
DNVS__troll.mtx,213453,5885829,0,0,0,0,0,0,skip(size)
DNVS__tsyl201.mtx,20685,1217136,1,11,4.073003597886921e-9,125.09377505882662,0.051883583,0.053720542,ok
DNVS__x104.mtx,108384,4302609,1,12,2.716698484588416e-9,123.62716296089187,0.277256166,0.194502625,ok
DRIVCAV__cavity01.mtx,316,3689,1,11,3.07725057769061e-9,123.69259962049335,0.000460292,0.000209708,ok
DRIVCAV__cavity02.mtx,236,2840,1,10,3.619056293718829e-9,112.40140845070422,0.000214334,0.000141125,ok
DRIVCAV__cavity03.mtx,316,3704,1,11,3.2331740801677575e-9,123.63714902807776,0.000427542,0.000206208,ok
DRIVCAV__cavity04.mtx,236,2840,1,10,3.619056293718829e-9,112.40140845070422,0.000211791,0.000144334,ok
DRIVCAV__cavity05.mtx,1181,16223,1,11,2.9479390577499054e-9,132.50379091413424,0.001402167,0.000952292,ok
DRIVCAV__cavity06.mtx,1021,14396,1,11,4.858914778578094e-9,119.64830508474576,0.00115275,0.000699917,ok
DRIVCAV__cavity07.mtx,1181,16259,1,11,7.1202859953666185e-9,125.46115997293806,0.001136125,0.000887333,ok
DRIVCAV__cavity08.mtx,1021,14396,1,11,4.858914778578094e-9,119.64830508474576,0.00113725,0.000696208,ok
DRIVCAV__cavity09.mtx,1181,16259,1,11,7.1202859953666185e-9,125.46115997293806,0.001178416,0.000942042,ok
DRIVCAV__cavity10.mtx,2596,37649,1,11,8.610949240985349e-9,131.42851071741615,0.002351084,0.002180667,ok
DRIVCAV__cavity11.mtx,2356,34839,1,12,3.1181637560906854e-9,131.8301903039697,0.001900834,0.001917875,ok
DRIVCAV__cavity12.mtx,2596,37692,1,12,2.3482313389866397e-9,138.4934734161095,0.002689083,0.002235917,ok
DRIVCAV__cavity13.mtx,2356,34839,1,12,3.1181637560906854e-9,131.8301903039697,0.001823958,0.001931042,ok
DRIVCAV__cavity14.mtx,2596,37692,1,12,2.3482313389866397e-9,138.4934734161095,0.003633709,0.00227475,ok
DRIVCAV__cavity15.mtx,2356,34839,1,12,3.1181637560906854e-9,131.8301903039697,0.001875292,0.001923875,ok
DRIVCAV__cavity16.mtx,4561,67969,1,12,2.728668775856472e-9,138.27992172902353,0.0042505,0.004082667,ok
DRIVCAV__cavity17.mtx,4241,64186,1,11,8.052103961931045e-9,120.40652167139251,0.008582084,0.003459875,ok
DRIVCAV__cavity18.mtx,4561,68047,1,12,3.3238443486110137e-9,135.22506502858317,0.004047334,0.0039355,ok
DRIVCAV__cavity19.mtx,4241,64186,1,11,8.052103961931045e-9,120.40652167139251,0.004931625,0.003244708,ok
DRIVCAV__cavity20.mtx,4561,68047,1,12,3.3238443486110137e-9,135.22506502858317,0.004032792,0.00395925,ok
DRIVCAV__cavity21.mtx,4241,64186,1,11,8.052103961931045e-9,120.40652167139251,0.003729417,0.003316167,ok
DRIVCAV__cavity22.mtx,4561,68047,1,12,3.3238443486110137e-9,135.22506502858317,0.004058834,0.003967125,ok
DRIVCAV__cavity23.mtx,4241,64186,1,11,8.052103961931045e-9,120.40652167139251,0.003740667,0.003212875,ok
DRIVCAV__cavity24.mtx,4561,68047,1,12,3.3238443486110137e-9,135.22506502858317,0.00401725,0.003948083,ok
DRIVCAV__cavity25.mtx,4241,64186,1,11,8.052103961931045e-9,120.40652167139251,0.003733667,0.0032175,ok
DRIVCAV__cavity26.mtx,4561,68047,1,12,3.3238443486110137e-9,135.22506502858317,0.004942,0.00395325,ok
Dehghani__light_in_tissue.mtx,29282,188401,1,13,3.3519452761989163e-9,190.0004777044708,0.023480709,0.024909041,ok
Embree__ifiss_mat.mtx,96307,1757245,1,12,4.1485271440912415e-9,129.24239249507042,0.313478667,0.092626375,ok
Engwirda__airfoil_2d.mtx,14164,122627,1,12,4.0478749509116224e-9,151.54522250401624,0.01425375,0.011704125,ok
FEMLAB__ns3Da.mtx,20414,830178,1,13,3.4755905233463056e-9,133.42296471359154,0.198677458,0.054657667,ok
FEMLAB__poisson2D.mtx,367,1025,1,13,8.557581051999619e-9,233.22634146341463,0.00083,0.000127583,ok
FEMLAB__poisson3Da.mtx,13514,169624,1,13,7.574794001547095e-9,147.40634580012264,0.034519209,0.014202291,ok
FEMLAB__poisson3Db.mtx,85623,1144663,1,14,4.490073909482964e-9,160.80732407704275,0.356960625,0.120329208,ok
FEMLAB__problem1.mtx,415,1182,1,13,3.714750051023124e-9,224.53045685279187,0.000836542,0.000159458,ok
FEMLAB__sme3Da.mtx,12504,431189,1,13,9.348447560733557e-9,133.5791311930499,0.117375167,0.023911333,ok
FEMLAB__sme3Db.mtx,29067,1025997,1,14,3.981005928375398e-9,143.93604464730404,0.297491375,0.069728666,ok
FEMLAB__sme3Dc.mtx,42930,1552869,1,13,9.21077977051123e-9,133.60251766246864,0.4227865,0.104632709,ok
FEMLAB__waveguide3D.mtx,21036,141216,1,14,2.9738395633908762e-9,195.4234081123952,0.028566416,0.020601417,ok
FIDAP__ex1.mtx,216,2068,1,9,5.505590649671964e-9,103.32591876208897,0.000292166,0.000103583,ok
FIDAP__ex10.mtx,1544,20447,1,11,6.126175672239899e-9,131.27588399276178,0.037005584,0.001191291,ok
FIDAP__ex10hs.mtx,1544,20447,1,11,2.332059824916104e-9,130.42588154741526,0.001279083,0.001197375,ok
FIDAP__ex11.mtx,16614,540167,1,10,3.634141571251778e-9,104.69406683488624,0.098657875,0.021423375,ok
FIDAP__ex12.mtx,3973,38119,1,12,3.2097714605549344e-9,148.9225845378945,0.004163667,0.002627291,ok
FIDAP__ex13.mtx,2568,36530,1,12,5.6566839283362266e-9,134.3756912127019,0.001861042,0.002135375,ok
FIDAP__ex14.mtx,3251,31762,1,12,7.605039190261027e-9,146.96694162836093,0.0039445,0.002147458,ok
FIDAP__ex15.mtx,4578,37134,1,11,3.4821129886481912e-9,138.21893682339635,0.002338417,0.002858833,ok
FIDAP__ex18.mtx,2830,22462,1,11,3.6281819393690206e-9,147.85896180215474,0.00234425,0.001857208,ok
FIDAP__ex19.mtx,5850,84386,1,11,9.502947623817616e-9,122.20941862394235,0.006107125,0.004510166,ok
FIDAP__ex2.mtx,441,13199,1,9,3.4571619464671164e-9,99.14182892643382,0.000810667,0.000471958,ok
FIDAP__ex20.mtx,2203,33311,1,12,2.5629635737360423e-9,146.66830776620336,0.002314125,0.002126584,ok
FIDAP__ex21.mtx,656,9244,1,10,6.9671727608888245e-9,119.2795326698399,0.000997667,0.000432709,ok
FIDAP__ex22.mtx,839,10934,1,11,2.864545534330168e-9,121.83400402414487,0.000771416,0.00056525,ok
FIDAP__ex23.mtx,1409,20971,1,11,5.312963854251433e-9,128.98130751990846,0.002549459,0.001301625,ok
FIDAP__ex24.mtx,2283,23144,1,12,7.766437388632838e-9,139.23764258555133,0.002005875,0.001480834,ok
FIDAP__ex25.mtx,848,11881,1,10,8.307868002265131e-9,132.08820806329433,0.000865,0.000687834,ok
FIDAP__ex26.mtx,2163,37076,1,13,3.825821700237785e-9,139.94074333800842,0.004305208,0.002078208,ok
FIDAP__ex27.mtx,974,18756,1,10,9.301149582579124e-9,114.94668372787375,0.001204917,0.000876792,ok
FIDAP__ex28.mtx,2603,37589,1,11,2.785461345539596e-9,128.47223921892044,0.002920292,0.0021055,ok
FIDAP__ex29.mtx,2691,10442,1,15,3.7974060399458045e-9,219.21518866117603,0.001047167,0.001417333,ok
FIDAP__ex3.mtx,1821,25432,1,11,7.432533614442767e-9,127.6682525951557,0.001424375,0.001434917,ok
FIDAP__ex31.mtx,3909,43232,1,13,5.335106929368148e-9,150.1161408216136,0.004752542,0.002890166,ok
FIDAP__ex32.mtx,807,3811,1,12,3.361197929975462e-9,192.2487536079769,0.000746292,0.000430167,ok
FIDAP__ex33.mtx,1102,7918,1,11,2.0850645251906304e-9,157.85375094720888,0.000864042,0.000706083,ok
FIDAP__ex35.mtx,7348,58505,1,11,4.044198886774056e-9,151.47529271002477,0.004658042,0.005141958,ok
FIDAP__ex36.mtx,3079,25343,1,12,7.144752319617088e-9,148.5148561733023,0.002863583,0.001802709,ok
FIDAP__ex37.mtx,1914,32013,1,11,5.7515623139479925e-9,135.7755911660888,0.002364417,0.001911125,ok
FIDAP__ex4.mtx,1601,15349,1,12,3.5497005486556483e-9,146.13355918952374,0.00174425,0.001029416,ok
FIDAP__ex40.mtx,7740,225136,1,10,2.946005344061702e-9,104.95931348162888,0.030747292,0.00950125,ok
FIDAP__ex5.mtx,27,126,0,0,0,0,0,0,skip(size)
FIDAP__ex6.mtx,1651,23941,1,11,3.754131983713244e-9,124.64354037007644,0.001352416,0.001322917,ok
