name,n,m,converged,pcg_iters,setup_s,solve_s,status
HB__bcsstk08.mtx,1071,5943,1,12,0.000694667,0.000297292,ok
HB__bcsstk09.mtx,1083,8677,1,16,0.001154291,0.000500459,ok
HB__bcsstk10.mtx,654,7336,1,14,0.000857042,0.000316,ok
HB__bcsstk11.mtx,1423,16342,1,17,0.002117959,0.000885625,ok
HB__bcsstk12.mtx,1423,16342,1,17,0.002064292,0.0008615,ok
HB__bcsstk13.mtx,2003,40940,1,13,0.0070335,0.001972958,ok
HB__bcsstk14.mtx,1766,30824,1,15,0.004239458,0.001657875,ok
HB__bcsstk15.mtx,3942,56934,1,15,0.010846334,0.002819959,ok
HB__bcsstk16.mtx,4810,142747,1,14,0.031445958,0.005913375,ok
HB__bcsstk17.mtx,10456,208838,1,16,0.04190075,0.011558125,ok
HB__bcsstk18.mtx,11066,68480,1,17,0.011096917,0.005271958,ok
HB__bcsstk19.mtx,817,3018,1,19,0.000334,0.00026125,ok
HB__bcsstk20.mtx,467,1295,1,17,0.000121208,0.000147708,ok
HB__bcsstk21.mtx,1800,5750,1,20,0.000858833,0.00058,ok
HB__bcsstk22.mtx,110,254,0,0,0,0,skip(size)
HB__bcsstk23.mtx,3134,21022,1,18,0.003941125,0.001572084,ok
HB__bcsstk24.mtx,3562,78174,1,14,0.012009292,0.003131125,ok
HB__bcsstk25.mtx,15379,118353,1,17,0.022850667,0.008893292,ok
HB__bcsstk26.mtx,1922,14207,1,17,0.00187775,0.000854458,ok
HB__bcsstk27.mtx,1224,27451,1,14,0.003538208,0.001045416,ok
HB__bcsstk28.mtx,4410,107307,1,15,0.0190265,0.005294292,ok
HB__bcsstk29.mtx,13830,302424,1,15,0.065019625,0.013676875,ok
HB__bcsstk30.mtx,28924,1007284,1,13,0.323608791,0.038595084,ok
HB__bcsstk31.mtx,35586,572913,1,16,0.131133291,0.031539,ok
HB__bcsstk32.mtx,44609,985046,1,16,0.326349458,0.048773,ok
HB__bcsstk33.mtx,8738,291583,1,14,0.185782083,0.014983541,ok
HB__bcsstm05.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm06.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm07.mtx,420,3416,1,14,0.000410625,0.000190625,ok
HB__bcsstm08.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm09.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm10.mtx,654,7344,1,15,0.000822708,0.000344167,ok
HB__bcsstm11.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm12.mtx,982,7447,1,16,0.000827167,0.0004075,ok
HB__bcsstm13.mtx,649,9949,1,13,0.001308375,0.000383166,ok
HB__bcsstm19.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm20.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm21.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm22.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm23.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm24.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm25.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm26.mtx,1,0,0,0,0,0,skip(size)
HB__bcsstm27.mtx,1224,27451,1,14,0.003372875,0.001008416,ok
HB__blckhole.mtx,2121,6370,1,24,0.000706375,0.000716666,ok
HB__bp_0.mtx,809,2481,1,14,0.000299583,0.00014825,ok
HB__bp_1000.mtx,812,2856,1,13,0.00036225,0.000149708,ok
HB__bp_1200.mtx,807,2840,1,13,0.000358584,0.000148375,ok
HB__bp_1400.mtx,808,2880,1,13,0.000366125,0.000147667,ok
HB__bp_1600.mtx,805,2854,1,13,0.000372208,0.000150875,ok
HB__bp_200.mtx,810,2627,1,13,0.000321167,0.000140083,ok
HB__bp_400.mtx,809,2662,1,13,0.000339375,0.000147166,ok
HB__bp_600.mtx,811,2657,1,14,0.000327208,0.000172667,ok
HB__bp_800.mtx,813,2850,1,13,0.000365916,0.000162458,ok
HB__can_1054.mtx,1054,5571,1,16,0.000556458,0.000295875,ok
HB__can_1072.mtx,1072,5686,1,15,0.000575166,0.000323959,ok
HB__can_144.mtx,144,576,0,0,0,0,skip(size)
HB__can_161.mtx,161,608,0,0,0,0,skip(size)
HB__can_187.mtx,187,652,0,0,0,0,skip(size)
HB__can_229.mtx,229,774,0,0,0,0,skip(size)
HB__can_24.mtx,24,68,0,0,0,0,skip(size)
HB__can_256.mtx,256,1330,1,13,0.000141458,6.6125e-5,ok
HB__can_268.mtx,268,1407,1,14,0.000149917,7.0875e-5,ok
HB__can_292.mtx,292,1124,1,14,0.000123375,6.2209e-5,ok
HB__can_445.mtx,445,1682,1,18,0.000202125,0.000132875,ok
HB__can_61.mtx,61,248,0,0,0,0,skip(size)
HB__can_62.mtx,62,78,0,0,0,0,skip(size)
HB__can_634.mtx,634,3297,1,16,0.00037725,0.000188958,ok
HB__can_715.mtx,715,2975,1,16,0.000319292,0.00021025,ok
HB__can_73.mtx,73,152,0,0,0,0,skip(size)
HB__can_838.mtx,838,4586,1,15,0.000467458,0.000249958,ok
HB__can_96.mtx,96,336,0,0,0,0,skip(size)
HB__cegb2802.mtx,2694,137334,1,13,0.023081291,0.00431275,ok
HB__cegb2919.mtx,2859,159342,1,12,0.130547958,0.004819125,ok
HB__cegb3024.mtx,2996,38426,1,15,0.004914334,0.001640291,ok
HB__cegb3306.mtx,3222,35847,1,15,0.003916,0.001511583,ok
HB__curtis54.mtx,54,116,0,0,0,0,skip(size)
HB__dwt_1005.mtx,1005,3808,1,18,0.000430542,0.000341375,ok
HB__dwt_1007.mtx,1007,3784,1,20,0.000410416,0.000345292,ok
HB__dwt_1242.mtx,1242,4592,1,20,0.000518833,0.000411792,ok
HB__dwt_162.mtx,162,510,0,0,0,0,skip(size)
HB__dwt_193.mtx,193,1650,1,13,0.000193583,8.1917e-5,ok
HB__dwt_198.mtx,72,236,0,0,0,0,skip(size)
HB__dwt_209.mtx,209,767,0,0,0,0,skip(size)
HB__dwt_221.mtx,221,704,0,0,0,0,skip(size)
HB__dwt_234.mtx,117,162,0,0,0,0,skip(size)
HB__dwt_245.mtx,245,608,0,0,0,0,skip(size)
HB__dwt_2680.mtx,2680,11173,1,21,0.001345625,0.00099175,ok
HB__dwt_307.mtx,307,1108,1,19,0.00013325,0.000110333,ok
HB__dwt_310.mtx,310,1069,1,18,0.00011525,0.00010325,ok
HB__dwt_346.mtx,340,1437,1,14,0.000170084,9.025e-5,ok
HB__dwt_361.mtx,361,1296,1,18,0.000150833,0.000122667,ok
HB__dwt_419.mtx,419,1572,1,18,0.000177042,0.000127958,ok
HB__dwt_492.mtx,249,682,0,0,0,0,skip(size)
HB__dwt_503.mtx,503,2762,1,16,0.000305667,0.000172542,ok
HB__dwt_512.mtx,172,696,0,0,0,0,skip(size)
HB__dwt_59.mtx,59,104,0,0,0,0,skip(size)
HB__dwt_592.mtx,592,2256,1,19,0.000305708,0.000202083,ok
HB__dwt_607.mtx,442,1740,1,18,0.000199709,0.0001385,ok
HB__dwt_66.mtx,66,127,0,0,0,0,skip(size)
HB__dwt_72.mtx,72,75,0,0,0,0,skip(size)
HB__dwt_758.mtx,758,2618,1,19,0.000263583,0.000244917,ok
HB__dwt_869.mtx,869,3208,1,20,0.00034075,0.000288375,ok
HB__dwt_87.mtx,87,227,0,0,0,0,skip(size)
HB__dwt_878.mtx,878,3285,1,20,0.000349916,0.000281042,ok
HB__dwt_918.mtx,918,3233,1,19,0.000356208,0.000282792,ok
HB__dwt_992.mtx,992,7876,1,17,0.0009125,0.000439167,ok
HB__eris1176.mtx,1174,8687,1,15,0.000888916,0.000382458,ok
HB__fs_183_1.mtx,165,397,0,0,0,0,skip(size)
HB__fs_183_3.mtx,166,438,0,0,0,0,skip(size)
HB__fs_183_4.mtx,166,438,0,0,0,0,skip(size)
HB__fs_183_6.mtx,165,398,0,0,0,0,skip(size)
HB__fs_541_1.mtx,541,2085,1,14,0.000183375,0.000130958,ok
HB__fs_541_2.mtx,541,2085,1,14,0.000234583,0.000189125,ok
HB__fs_541_3.mtx,541,2085,1,14,0.000168625,0.000129042,ok
HB__fs_541_4.mtx,541,2076,1,14,0.000186708,0.000122416,ok
HB__fs_680_1.mtx,240,432,0,0,0,0,skip(size)
HB__fs_680_2.mtx,240,522,0,0,0,0,skip(size)
HB__fs_680_3.mtx,238,544,0,0,0,0,skip(size)
HB__fs_760_1.mtx,745,2445,1,16,0.000283959,0.000178875,ok
HB__fs_760_2.mtx,745,2445,1,16,0.000268333,0.00025075,ok
HB__fs_760_3.mtx,745,2515,1,17,0.000302084,0.000198583,ok
HB__gemat11.mtx,4728,14387,1,17,0.002970959,0.001686041,ok
HB__gemat12.mtx,4702,14232,1,16,0.002601458,0.001191042,ok
HB__gent113.mtx,78,222,0,0,0,0,skip(size)
HB__gr_30_30.mtx,900,3422,1,21,0.000379375,0.000328292,ok
HB__gre_1107.mtx,8,10,0,0,0,0,skip(size)
HB__gre_115.mtx,31,42,0,0,0,0,skip(size)
HB__gre_185.mtx,170,311,0,0,0,0,skip(size)
HB__gre_216a.mtx,6,5,0,0,0,0,skip(size)
HB__gre_216b.mtx,6,5,0,0,0,0,skip(size)
HB__gre_343.mtx,7,6,0,0,0,0,skip(size)
HB__gre_512.mtx,8,7,0,0,0,0,skip(size)
HB__hor_131.mtx,434,1913,1,16,0.000238917,0.000137208,ok
HB__ibm32.mtx,32,49,0,0,0,0,skip(size)
HB__impcol_a.mtx,187,390,0,0,0,0,skip(size)
HB__impcol_b.mtx,54,145,0,0,0,0,skip(size)
HB__impcol_c.mtx,105,140,0,0,0,0,skip(size)
HB__impcol_d.mtx,422,725,0,0,0,0,skip(size)
HB__impcol_e.mtx,123,304,0,0,0,0,skip(size)
HB__jagmesh1.mtx,936,2664,1,22,0.00029725,0.000313167,ok
HB__jagmesh2.mtx,1009,2928,1,22,0.000329583,0.00033025,ok
HB__jagmesh3.mtx,1089,3136,1,21,0.00035375,0.000334375,ok
HB__jagmesh4.mtx,1440,4032,1,23,0.00043225,0.000455708,ok
HB__jagmesh5.mtx,1180,3285,1,22,0.000344958,0.000358667,ok
HB__jagmesh6.mtx,1377,3808,1,22,0.000387917,0.0004315,ok
HB__jagmesh7.mtx,1138,3156,1,22,0.000335708,0.000355917,ok
HB__jagmesh8.mtx,1141,3162,1,22,0.000351916,0.000383209,ok
HB__jagmesh9.mtx,1349,3876,1,23,0.000413375,0.000452917,ok
HB__jpwh_991.mtx,904,2498,1,19,0.000362916,0.000232833,ok
HB__lap_25.mtx,25,72,0,0,0,0,skip(size)
HB__lns_131.mtx,105,170,0,0,0,0,skip(size)
HB__lns_3937.mtx,3834,9619,1,22,0.001239375,0.001081125,ok
HB__lns_511.mtx,465,1000,1,18,0.000135,9.8958e-5,ok
HB__lnsp3937.mtx,3834,9633,1,21,0.001296833,0.082552291,ok
HB__lnsp_131.mtx,105,173,0,0,0,0,skip(size)
HB__lnsp_511.mtx,465,1008,1,18,0.000127292,0.000105292,ok
HB__lock1074.mtx,1038,25275,1,14,0.003419167,0.000922209,ok
HB__lock2232.mtx,2208,39072,1,14,0.005263583,0.001505166,ok
HB__lock3491.mtx,3416,78514,1,14,0.012118083,0.002990542,ok
HB__lock_700.mtx,691,10742,1,12,0.001372416,0.000372042,ok
HB__lshp1009.mtx,1009,2928,1,22,0.000334667,0.000333042,ok
HB__lshp1270.mtx,1270,3699,1,22,0.000433083,0.000409459,ok
HB__lshp1561.mtx,1561,4560,1,25,0.000511791,0.000590459,ok
HB__lshp1882.mtx,1882,5511,1,25,0.000624459,0.00066925,ok
HB__lshp2233.mtx,2233,6552,1,25,0.000731583,0.000787375,ok
HB__lshp2614.mtx,2614,7683,1,25,0.000851334,0.000936583,ok
HB__lshp3025.mtx,3025,8904,1,26,0.000994417,0.00111875,ok
HB__lshp3466.mtx,3466,10215,1,26,0.001275083,0.001594875,ok
HB__lshp_265.mtx,265,744,0,0,0,0,skip(size)
HB__lshp_406.mtx,406,1155,1,20,0.000134542,0.000147375,ok
HB__lshp_577.mtx,577,1656,1,20,0.000187583,0.00018,ok
HB__lshp_778.mtx,778,2247,1,23,0.000254166,0.000264,ok
HB__lund_a.mtx,147,1151,1,13,0.000132625,5.9166e-5,ok
HB__lund_b.mtx,147,1147,1,13,0.000128083,5.4208e-5,ok
HB__mahindas.mtx,1147,5603,1,13,0.000649584,0.000273125,ok
HB__man_5976.mtx,5882,109582,1,15,0.017859333,0.004935875,ok
HB__mbeacxc.mtx,484,19703,1,11,0.002953667,0.000623417,ok
HB__mbeaflw.mtx,484,19703,1,11,0.002516792,0.000495708,ok
HB__mbeause.mtx,489,14733,1,11,0.001761833,0.000378042,ok
HB__mcca.mtx,164,1423,1,11,0.000151792,4.8875e-5,ok
HB__mcfe.mtx,714,13920,1,12,0.001932125,0.000463875,ok
HB__nnc1374.mtx,1374,4276,1,20,0.00047625,0.000389125,ok
HB__nnc261.mtx,261,746,0,0,0,0,skip(size)
HB__nnc666.mtx,666,2004,1,17,0.000229167,0.000167208,ok
HB__nos1.mtx,158,312,0,0,0,0,skip(size)
HB__nos2.mtx,638,1272,1,9,0.000100416,9.6542e-5,ok
HB__nos3.mtx,960,7442,1,17,0.00089275,0.000425625,ok
HB__nos4.mtx,100,247,0,0,0,0,skip(size)
HB__nos5.mtx,468,2352,1,16,0.000389583,0.00017475,ok
HB__nos6.mtx,675,1290,1,22,0.000155542,0.000203458,ok
HB__nos7.mtx,729,1944,1,22,0.000307792,0.000275375,ok
HB__orani678.mtx,2482,37564,1,11,0.005271792,0.001043416,ok
HB__orsirr_1.mtx,1030,2914,1,20,0.000430084,0.000316,ok
HB__orsirr_2.mtx,886,2542,1,20,0.000360708,0.000272333,ok
HB__orsreg_1.mtx,2205,5964,1,23,0.000895666,0.000737833,ok
HB__plat1919.mtx,1919,15240,1,19,0.00184075,0.00098175,ok
HB__plat362.mtx,362,2712,1,16,0.0003175,0.000148834,ok
HB__plsk1919.mtx,1919,4831,1,29,0.000528417,0.000686458,ok
HB__plskz362.mtx,362,880,0,0,0,0,skip(size)
HB__pores_1.mtx,30,59,0,0,0,0,skip(size)
HB__pores_2.mtx,1224,4005,1,17,0.000500583,0.000306,ok
HB__pores_3.mtx,456,1595,1,18,0.000181209,0.000150916,ok
HB__psmigr_1.mtx,3140,264288,1,11,0.064856667,0.007274458,ok
HB__psmigr_2.mtx,3140,264288,1,12,0.0730565,0.009516667,ok
HB__psmigr_3.mtx,3140,264288,1,11,0.064305125,0.007618625,ok
HB__saylr1.mtx,238,445,0,0,0,0,skip(size)
HB__saylr3.mtx,681,1373,1,19,0.000196333,0.0001635,ok
HB__saylr4.mtx,3564,9376,1,23,0.001375709,0.001144625,ok
HB__sherman1.mtx,681,1373,1,19,0.000190625,0.000167083,ok
HB__sherman2.mtx,1050,12054,1,15,0.001762459,0.000610167,ok
HB__sherman3.mtx,2830,7399,1,22,0.001257375,0.000901,ok
HB__sherman4.mtx,546,1341,1,20,0.000188333,0.000158375,ok
HB__sherman5.mtx,1638,9222,1,18,0.001132083,0.000608166,ok
HB__shl_0.mtx,663,1493,1,13,0.000207792,0.000148083,ok
HB__shl_200.mtx,662,1494,1,12,0.00016325,0.000112791,ok
HB__shl_400.mtx,662,1463,1,13,0.000162708,0.000122458,ok
HB__sstmodel.mtx,2730,9702,1,21,0.001113875,0.000901625,ok
HB__steam1.mtx,240,996,0,0,0,0,skip(size)
HB__steam2.mtx,594,2450,1,16,0.000292084,0.000167333,ok
HB__steam3.mtx,60,97,0,0,0,0,skip(size)
HB__str_0.mtx,346,1708,1,14,0.000215875,9.175e-5,ok
HB__str_200.mtx,349,1737,1,15,0.000234625,0.0001115,ok
HB__str_400.mtx,349,1655,1,14,0.000219167,0.000107791,ok
HB__str_600.mtx,352,1676,1,14,0.000231791,0.000105792,ok
HB__watt_1.mtx,1792,4752,1,23,0.009023041,0.000583709,ok
HB__watt_2.mtx,1856,4879,1,23,0.000700875,0.000611667,ok
HB__west0067.mtx,67,192,0,0,0,0,skip(size)
HB__west0132.mtx,86,170,0,0,0,0,skip(size)
HB__west0156.mtx,146,189,0,0,0,0,skip(size)
HB__west0167.mtx,166,316,0,0,0,0,skip(size)
HB__west0381.mtx,381,1208,1,14,0.000168125,9.6e-5,ok
HB__west0479.mtx,261,396,0,0,0,0,skip(size)
HB__west0497.mtx,406,811,0,0,0,0,skip(size)
HB__west0655.mtx,240,379,0,0,0,0,skip(size)
HB__west0989.mtx,619,1300,1,15,0.000178083,0.000120583,ok
HB__west1505.mtx,1035,2164,1,17,0.00030175,0.0002075,ok
HB__west2021.mtx,1386,2899,1,17,0.000386041,0.000280459,ok
HB__will199.mtx,199,342,0,0,0,0,skip(size)
HB__will57.mtx,57,102,0,0,0,0,skip(size)
HB__young1c.mtx,841,1624,1,24,0.000196083,0.000287417,ok
HB__young2c.mtx,841,1624,1,24,0.000200125,0.000336292,ok
HB__young3c.mtx,841,1571,1,23,0.000194459,0.000258459,ok
HB__young4c.mtx,841,1624,1,24,0.000198709,0.000257291,ok
HB__zenios.mtx,41,188,0,0,0,0,skip(size)
HVDC__hvdc1.mtx,24836,65740,1,29,0.006780458,0.011194709,ok
HVDC__hvdc2.mtx,40648,128118,1,29,0.015039209,0.020500625,ok
Hamm__add20.mtx,2395,5378,1,12,0.000514375,0.000304167,ok
Hamm__add32.mtx,4960,7444,1,12,0.000608334,0.000540958,ok
Hamm__bcircuit.mtx,68902,153328,1,26,0.024272625,0.028379167,ok
Hamm__hcircuit.mtx,92257,183423,1,18,0.106396709,0.019961625,ok
Hamm__memplus.mtx,17736,39855,1,12,0.003406792,0.002469292,ok
Hamm__scircuit.mtx,170535,393229,1,26,0.058746125,0.168881375,ok
Hamrle__Hamrle2.mtx,5952,16335,1,21,0.002122042,0.001640708,ok
Hamrle__Hamrle3.mtx,1447360,3928863,1,26,1.459673709,0.917690584,ok
Hohn__fd12.mtx,7428,17086,1,16,0.003408833,0.001635083,ok
Hohn__fd15.mtx,11460,27106,1,17,0.006443959,0.003121917,ok
Hohn__fd18.mtx,16356,39430,1,19,0.010138958,0.006805166,ok
Hohn__sinc12.mtx,7432,157802,1,16,0.145243,0.008964083,ok
Hohn__sinc15.mtx,11468,311368,1,18,0.088239208,0.018526375,ok
Hohn__sinc18.mtx,16364,541684,1,22,0.164367208,0.039595,ok
Hollinger__g7jac010.mtx,2033,4818,1,19,0.000452125,0.000435083,ok
Hollinger__g7jac010sc.mtx,2033,4818,1,19,0.000417041,0.000413375,ok
Hollinger__g7jac020.mtx,4143,13142,1,18,0.001278208,0.000908791,ok
Hollinger__g7jac020sc.mtx,4143,13142,1,18,0.001302833,0.000933458,ok
Hollinger__g7jac040.mtx,8363,39938,1,19,0.004904709,0.002553375,ok
Hollinger__g7jac040sc.mtx,8363,39938,1,19,0.005143125,0.00253375,ok
Hollinger__g7jac050sc.mtx,10473,56796,1,19,0.006944458,0.003483834,ok
Hollinger__g7jac060.mtx,12583,73944,1,19,0.009531667,0.004499083,ok
Hollinger__g7jac060sc.mtx,12583,73944,1,19,0.008839584,0.004444875,ok
Hollinger__g7jac080.mtx,16803,108227,1,20,0.098104583,0.006819375,ok
Hollinger__g7jac080sc.mtx,16803,108227,1,20,0.013554417,0.008983209,ok
Hollinger__g7jac100.mtx,21023,142511,1,19,0.021282042,0.008602833,ok
Hollinger__g7jac100sc.mtx,21023,142511,1,19,0.020896833,0.009149958,ok
Hollinger__g7jac120.mtx,25243,176805,1,20,0.026803709,0.013501041,ok
Hollinger__g7jac120sc.mtx,25243,176805,1,20,0.026890958,0.011178042,ok
Hollinger__g7jac140.mtx,29463,211092,1,19,0.031296166,0.01307875,ok
Hollinger__g7jac140sc.mtx,29463,211092,1,19,0.04050875,0.013103417,ok
Hollinger__g7jac160.mtx,33683,245371,1,20,0.059376875,0.015734083,ok
Hollinger__g7jac160sc.mtx,33683,245371,1,20,0.147732583,0.017159125,ok
Hollinger__g7jac180.mtx,37903,279669,1,19,0.129742583,0.018872666,ok
Hollinger__g7jac180sc.mtx,37903,279669,1,19,0.129518042,0.017177291,ok
Hollinger__g7jac200.mtx,42123,313959,1,21,0.050257,0.021795083,ok
Hollinger__g7jac200sc.mtx,42123,313959,1,21,0.049012291,0.023342459,ok
Hollinger__jan99jac020.mtx,3124,7137,1,16,0.000822792,0.000573583,ok
Hollinger__jan99jac020sc.mtx,3124,7137,1,16,0.001013042,0.0007435,ok
Hollinger__jan99jac040.mtx,6884,15937,1,15,0.001929666,0.001244667,ok
Hollinger__jan99jac040sc.mtx,6884,15937,1,15,0.001909125,0.00127425,ok
Hollinger__jan99jac060.mtx,10644,24737,1,16,0.002920833,0.002049042,ok
Hollinger__jan99jac060sc.mtx,10644,24737,1,16,0.003073375,0.0024885,ok
Hollinger__jan99jac080.mtx,14404,33537,1,16,0.091381875,0.002797459,ok
Hollinger__jan99jac080sc.mtx,14404,33537,1,16,0.004360208,0.002888709,ok
Hollinger__jan99jac100.mtx,18164,42337,1,16,0.005446,0.00355075,ok
Hollinger__jan99jac100sc.mtx,18164,42337,1,16,0.005759125,0.004892042,ok
Hollinger__jan99jac120.mtx,21924,51137,1,17,0.008739792,0.005995375,ok
Hollinger__jan99jac120sc.mtx,21924,51137,1,17,0.006425583,0.004504792,ok
Hollinger__mark3jac020.mtx,7612,19536,1,17,0.002363792,0.001668958,ok
Hollinger__mark3jac020sc.mtx,7612,19536,1,17,0.002655,0.002111041,ok
Hollinger__mark3jac040.mtx,15232,39536,1,18,0.004974958,0.004982708,ok
Hollinger__mark3jac040sc.mtx,15232,39536,1,18,0.004976833,0.003575875,ok
Hollinger__mark3jac060.mtx,22852,59536,1,18,0.007562916,0.005516625,ok
Hollinger__mark3jac060sc.mtx,22852,59536,1,18,0.007882334,0.005511792,ok
Hollinger__mark3jac080.mtx,30472,79536,1,19,0.013739084,0.007969167,ok
Hollinger__mark3jac080sc.mtx,30472,79536,1,19,0.015904334,0.008000042,ok
Hollinger__mark3jac100.mtx,38092,99536,1,19,0.115272292,0.010160458,ok
Hollinger__mark3jac100sc.mtx,38092,99536,1,19,0.026325458,0.010171042,ok
Hollinger__mark3jac120.mtx,45712,119536,1,19,0.02227525,0.012791792,ok
Hollinger__mark3jac120sc.mtx,45712,119536,1,19,0.019340958,0.012775708,ok
Hollinger__mark3jac140.mtx,53332,139528,1,19,0.121102875,0.01528675,ok
Hollinger__mark3jac140sc.mtx,53332,139528,1,19,0.026184209,0.015194583,ok
IBM_Austin__coupled.mtx,11341,42938,1,14,0.005875958,0.002784833,ok
IBM_EDA__ckt11752_dc_1.mtx,49478,141146,1,22,0.021339125,0.019353916,ok
IBM_EDA__ckt11752_tr_0.mtx,42173,89949,1,21,0.021085,0.011823875,ok
IBM_EDA__dc1.mtx,116818,324615,1,11,0.041541542,0.097612417,ok
IBM_EDA__dc2.mtx,116818,324615,1,11,0.038022875,0.017332959,ok
IBM_EDA__dc3.mtx,116818,324615,1,11,0.043262625,0.027418125,ok
IBM_EDA__trans4.mtx,116818,316317,1,11,0.041085959,0.016902875,ok
IBM_EDA__trans5.mtx,116818,316317,1,11,0.06343975,0.01747875,ok
IPSO__HTC_336_4438.mtx,196753,324299,1,16,0.037944458,0.127125333,ok
IPSO__HTC_336_9129.mtx,196753,313749,1,15,0.03623325,0.028107666,ok
IPSO__OPF_10000.mtx,43887,202204,1,23,0.12605175,0.020435084,ok
IPSO__OPF_3754.mtx,15435,66796,1,22,0.006920167,0.006884208,ok
IPSO__OPF_6000.mtx,29902,129517,1,23,0.018070917,0.014229125,ok
IPSO__TSC_OPF_1047.mtx,8139,1004381,1,14,0.359473875,0.042957167,ok
IPSO__TSC_OPF_300.mtx,9773,405515,1,15,0.084962209,0.015382875,ok
JGD_BIBD__bibd_81_2.mtx,1,0,0,0,0,0,skip(size)
JGD_CAG__CAG_mat1916.mtx,1910,87611,1,11,0.013860666,0.002209,ok
JGD_CAG__CAG_mat364.mtx,364,7017,1,12,0.000788958,0.000209041,ok
JGD_CAG__CAG_mat72.mtx,68,417,0,0,0,0,skip(size)
JGD_Homology__ch5-5-b3.mtx,600,1197,1,21,0.00022175,0.000156375,ok
JGD_Homology__ch7-8-b5.mtx,141120,423220,1,23,0.422955917,0.127482416,ok
JGD_Homology__m133-b3.mtx,199900,414764,1,26,0.389724083,0.249159333,ok
JGD_Homology__n3c6-b1.mtx,15,21,0,0,0,0,skip(size)
JGD_Homology__n3c6-b7.mtx,6435,25740,1,22,0.0096415,0.003963833,ok
JGD_Homology__shar_te2-b3.mtx,199756,411720,1,26,0.374711709,0.246027417,ok
JGD_Margulies__cat_ears_2_1.mtx,85,131,0,0,0,0,skip(size)
JGD_SPG__08blocks.mtx,38,37,0,0,0,0,skip(size)
JGD_SPG__EX1.mtx,560,4368,1,14,0.0008915,0.00029225,ok
JGD_SPG__EX2.mtx,560,4368,1,14,0.000895708,0.00030825,ok
JGD_SPG__EX3.mtx,2600,35880,1,14,0.012618834,0.002636792,ok
JGD_SPG__EX4.mtx,2600,35880,1,14,0.011699916,0.003264875,ok
JGD_SPG__EX5.mtx,6545,147840,1,13,0.102124625,0.011956333,ok
JGD_SPG__EX6.mtx,6545,147840,1,13,0.073579125,0.010863791,ok
JGD_Trefethen__Trefethen_150.mtx,150,945,0,0,0,0,skip(size)
JGD_Trefethen__Trefethen_20.mtx,20,69,0,0,0,0,skip(size)
JGD_Trefethen__Trefethen_200.mtx,200,1345,1,15,0.000209083,8.8667e-5,ok
JGD_Trefethen__Trefethen_2000.mtx,2000,19953,1,15,0.005027791,0.001396625,ok
JGD_Trefethen__Trefethen_20000.mtx,20000,267233,1,14,0.194304833,0.027604584,ok
JGD_Trefethen__Trefethen_20000b.mtx,19999,267218,1,14,0.187357458,0.030790125,ok
JGD_Trefethen__Trefethen_200b.mtx,199,1337,1,14,0.000214833,8.2125e-5,ok
JGD_Trefethen__Trefethen_20b.mtx,19,64,0,0,0,0,skip(size)
JGD_Trefethen__Trefethen_300.mtx,300,2189,1,15,0.000379125,0.000143042,ok
JGD_Trefethen__Trefethen_500.mtx,500,3989,1,15,0.000751209,0.000260833,ok
JGD_Trefethen__Trefethen_700.mtx,700,5977,1,15,0.001222083,0.000386833,ok
Kamvar__Stanford.mtx,215017,1014919,1,50,0.341386708,0.282971333,ok
Kamvar__Stanford_Berkeley.mtx,527471,3138223,1,35,0.612697458,0.551048166,ok
Kim__kim1.mtx,38415,447390,1,19,0.096341667,0.031923125,ok
Koutsovasilis__F2.mtx,71505,2611390,1,13,1.230676083,0.095607542,ok
LAW__amazon-2008.mtx,707532,2586407,1,35,1.606513417,1.002692708,ok
LAW__cnr-2000.mtx,214167,1282750,1,31,0.307431083,0.1552275,ok
LAW__dblp-2010.mtx,226413,716460,1,23,0.184941959,0.21007525,ok
LAW__enron.mtx,46800,138728,1,13,0.02400275,0.009513917,ok
Langemyr__comsol.mtx,1500,48085,1,12,0.00714625,0.001374125,ok
LeGresley__LeGresley_2508.mtx,2503,7859,1,20,0.000837292,0.000639542,ok
LeGresley__LeGresley_4908.mtx,4905,13027,1,25,0.001179291,0.001433041,ok
LeGresley__LeGresley_87936.mtx,87918,256691,1,30,0.039036375,0.137882458,ok
Lee__fem_filter.mtx,74062,828572,1,17,0.283538042,0.053920708,ok
Li__li.mtx,18355,611660,1,12,0.307395208,0.028055542,ok
Li__pli.mtx,18355,611660,1,12,0.216815333,0.028164125,ok
Lin__Lin.mtx,256000,755200,1,25,0.370611959,0.145985416,ok
LiuWenzhuo__powersim.mtx,10378,24269,1,24,0.002046791,0.002923292,ok
Lourakis__bundle1.mtx,10581,380115,1,11,0.058737875,0.008456291,ok
Lucifora__cell1.mtx,7055,13859,1,28,0.009430834,0.002343375,ok
